"MTU","Scheduled Generation [MW] (D) - BZN|DK1","Scheduled Consumption [MW] (D) - BZN|DK1"
"11.03.2016 13:00 - 11.03.2016 14:00 (CET/CEST)","2193",""
"11.03.2016 14:00 - 11.03.2016 15:00 (CET/CEST)","2102",""
"11.03.2016 15:00 - 11.03.2016 16:00 (CET/CEST)","1914",""
"11.03.2016 16:00 - 11.03.2016 17:00 (CET/CEST)","1787",""
"11.03.2016 17:00 - 11.03.2016 18:00 (CET/CEST)","2080",""
"11.03.2016 18:00 - 11.03.2016 19:00 (CET/CEST)","2270",""
"11.03.2016 19:00 - 11.03.2016 20:00 (CET/CEST)","2399",""
"11.03.2016 20:00 - 11.03.2016 21:00 (CET/CEST)","1790",""
"11.03.2016 21:00 - 11.03.2016 22:00 (CET/CEST)","1656",""
"11.03.2016 22:00 - 11.03.2016 23:00 (CET/CEST)","1618",""
"11.03.2016 23:00 - 12.03.2016 00:00 (CET/CEST)","1593",""
"12.03.2016 00:00 - 12.03.2016 01:00 (CET/CEST)","1624",""
"12.03.2016 01:00 - 12.03.2016 02:00 (CET/CEST)","1517",""
"12.03.2016 02:00 - 12.03.2016 03:00 (CET/CEST)","1479",""
"12.03.2016 03:00 - 12.03.2016 04:00 (CET/CEST)","1556",""
"12.03.2016 04:00 - 12.03.2016 05:00 (CET/CEST)","1561",""
"12.03.2016 05:00 - 12.03.2016 06:00 (CET/CEST)","1699",""
"12.03.2016 06:00 - 12.03.2016 07:00 (CET/CEST)","1808",""
"12.03.2016 07:00 - 12.03.2016 08:00 (CET/CEST)","1821",""
"12.03.2016 08:00 - 12.03.2016 09:00 (CET/CEST)","1892",""
"12.03.2016 09:00 - 12.03.2016 10:00 (CET/CEST)","2068",""
"12.03.2016 10:00 - 12.03.2016 11:00 (CET/CEST)","2268",""
"12.03.2016 11:00 - 12.03.2016 12:00 (CET/CEST)","2114",""
"12.03.2016 12:00 - 12.03.2016 13:00 (CET/CEST)","1967",""
"12.03.2016 13:00 - 12.03.2016 14:00 (CET/CEST)","1866",""
"12.03.2016 14:00 - 12.03.2016 15:00 (CET/CEST)","1809",""
"12.03.2016 15:00 - 12.03.2016 16:00 (CET/CEST)","1691",""
"12.03.2016 16:00 - 12.03.2016 17:00 (CET/CEST)","1644",""
"12.03.2016 17:00 - 12.03.2016 18:00 (CET/CEST)","1681",""
"12.03.2016 18:00 - 12.03.2016 19:00 (CET/CEST)","2000",""
"12.03.2016 19:00 - 12.03.2016 20:00 (CET/CEST)","1924",""
"12.03.2016 20:00 - 12.03.2016 21:00 (CET/CEST)","1672",""
"12.03.2016 21:00 - 12.03.2016 22:00 (CET/CEST)","1607",""
"12.03.2016 22:00 - 12.03.2016 23:00 (CET/CEST)","1652",""
"12.03.2016 23:00 - 13.03.2016 00:00 (CET/CEST)","1507",""
"13.03.2016 00:00 - 13.03.2016 01:00 (CET/CEST)","1359",""
"13.03.2016 01:00 - 13.03.2016 02:00 (CET/CEST)","1320",""
"13.03.2016 02:00 - 13.03.2016 03:00 (CET/CEST)","1242",""
"13.03.2016 03:00 - 13.03.2016 04:00 (CET/CEST)","1055",""
"13.03.2016 04:00 - 13.03.2016 05:00 (CET/CEST)","1083",""
"13.03.2016 05:00 - 13.03.2016 06:00 (CET/CEST)","1195",""
"13.03.2016 06:00 - 13.03.2016 07:00 (CET/CEST)","1158",""
"13.03.2016 07:00 - 13.03.2016 08:00 (CET/CEST)","1279",""
"13.03.2016 08:00 - 13.03.2016 09:00 (CET/CEST)","1449",""
"13.03.2016 09:00 - 13.03.2016 10:00 (CET/CEST)","1661",""
"13.03.2016 10:00 - 13.03.2016 11:00 (CET/CEST)","1806",""
"13.03.2016 11:00 - 13.03.2016 12:00 (CET/CEST)","1869",""
"13.03.2016 12:00 - 13.03.2016 13:00 (CET/CEST)","2000",""
"13.03.2016 13:00 - 13.03.2016 14:00 (CET/CEST)","1970",""
"13.03.2016 14:00 - 13.03.2016 15:00 (CET/CEST)","1937",""
"13.03.2016 15:00 - 13.03.2016 16:00 (CET/CEST)","1863",""
"13.03.2016 16:00 - 13.03.2016 17:00 (CET/CEST)","1895",""
"13.03.2016 17:00 - 13.03.2016 18:00 (CET/CEST)","1738",""
"13.03.2016 18:00 - 13.03.2016 19:00 (CET/CEST)","1918",""
"13.03.2016 19:00 - 13.03.2016 20:00 (CET/CEST)","1951",""
"13.03.2016 20:00 - 13.03.2016 21:00 (CET/CEST)","1898",""
"13.03.2016 21:00 - 13.03.2016 22:00 (CET/CEST)","1735",""
"13.03.2016 22:00 - 13.03.2016 23:00 (CET/CEST)","1671",""
"13.03.2016 23:00 - 14.03.2016 00:00 (CET/CEST)","1673",""
"14.03.2016 00:00 - 14.03.2016 01:00 (CET/CEST)","1460",""
"14.03.2016 01:00 - 14.03.2016 02:00 (CET/CEST)","1490",""
"14.03.2016 02:00 - 14.03.2016 03:00 (CET/CEST)","1436",""
"14.03.2016 03:00 - 14.03.2016 04:00 (CET/CEST)","1362",""
"14.03.2016 04:00 - 14.03.2016 05:00 (CET/CEST)","1408",""
"14.03.2016 05:00 - 14.03.2016 06:00 (CET/CEST)","1699",""
"14.03.2016 06:00 - 14.03.2016 07:00 (CET/CEST)","1774",""
"14.03.2016 07:00 - 14.03.2016 08:00 (CET/CEST)","1987",""
"14.03.2016 08:00 - 14.03.2016 09:00 (CET/CEST)","2135",""
"14.03.2016 09:00 - 14.03.2016 10:00 (CET/CEST)","2102",""
"14.03.2016 10:00 - 14.03.2016 11:00 (CET/CEST)","1836",""
"14.03.2016 11:00 - 14.03.2016 12:00 (CET/CEST)","1622",""
"14.03.2016 12:00 - 14.03.2016 13:00 (CET/CEST)","1456",""
"14.03.2016 13:00 - 14.03.2016 14:00 (CET/CEST)","1445",""
"14.03.2016 14:00 - 14.03.2016 15:00 (CET/CEST)","1420",""
"14.03.2016 15:00 - 14.03.2016 16:00 (CET/CEST)","1445",""
"14.03.2016 16:00 - 14.03.2016 17:00 (CET/CEST)","1561",""
"14.03.2016 17:00 - 14.03.2016 18:00 (CET/CEST)","1552",""
"14.03.2016 18:00 - 14.03.2016 19:00 (CET/CEST)","1652",""
"14.03.2016 19:00 - 14.03.2016 20:00 (CET/CEST)","1714",""
"14.03.2016 20:00 - 14.03.2016 21:00 (CET/CEST)","1592",""
"14.03.2016 21:00 - 14.03.2016 22:00 (CET/CEST)","1675",""
"14.03.2016 22:00 - 14.03.2016 23:00 (CET/CEST)","1766",""
"14.03.2016 23:00 - 15.03.2016 00:00 (CET/CEST)","1713",""
"15.03.2016 00:00 - 15.03.2016 01:00 (CET/CEST)","1531",""
"15.03.2016 01:00 - 15.03.2016 02:00 (CET/CEST)","1632",""
"15.03.2016 02:00 - 15.03.2016 03:00 (CET/CEST)","1674",""
"15.03.2016 03:00 - 15.03.2016 04:00 (CET/CEST)","1727",""
"15.03.2016 04:00 - 15.03.2016 05:00 (CET/CEST)","1743",""
"15.03.2016 05:00 - 15.03.2016 06:00 (CET/CEST)","1871",""
"15.03.2016 06:00 - 15.03.2016 07:00 (CET/CEST)","2058",""
"15.03.2016 07:00 - 15.03.2016 08:00 (CET/CEST)","2195",""
"15.03.2016 08:00 - 15.03.2016 09:00 (CET/CEST)","2249",""
"15.03.2016 09:00 - 15.03.2016 10:00 (CET/CEST)","2070",""
"15.03.2016 10:00 - 15.03.2016 11:00 (CET/CEST)","2038",""
"15.03.2016 11:00 - 15.03.2016 12:00 (CET/CEST)","2020",""
"15.03.2016 12:00 - 15.03.2016 13:00 (CET/CEST)","2105",""
"15.03.2016 13:00 - 15.03.2016 14:00 (CET/CEST)","2007",""
"15.03.2016 14:00 - 15.03.2016 15:00 (CET/CEST)","2015",""
"15.03.2016 15:00 - 15.03.2016 16:00 (CET/CEST)","1922",""
"15.03.2016 16:00 - 15.03.2016 17:00 (CET/CEST)","1782",""
"15.03.2016 17:00 - 15.03.2016 18:00 (CET/CEST)","1549",""
"15.03.2016 18:00 - 15.03.2016 19:00 (CET/CEST)","1549",""
"15.03.2016 19:00 - 15.03.2016 20:00 (CET/CEST)","1409",""
"15.03.2016 20:00 - 15.03.2016 21:00 (CET/CEST)","1261",""
"15.03.2016 21:00 - 15.03.2016 22:00 (CET/CEST)","1233",""
"15.03.2016 22:00 - 15.03.2016 23:00 (CET/CEST)","1167",""
"15.03.2016 23:00 - 16.03.2016 00:00 (CET/CEST)","1029",""
"16.03.2016 00:00 - 16.03.2016 01:00 (CET/CEST)","1072",""
"16.03.2016 01:00 - 16.03.2016 02:00 (CET/CEST)","1040",""
"16.03.2016 02:00 - 16.03.2016 03:00 (CET/CEST)","961",""
"16.03.2016 03:00 - 16.03.2016 04:00 (CET/CEST)","939",""
"16.03.2016 04:00 - 16.03.2016 05:00 (CET/CEST)","974",""
"16.03.2016 05:00 - 16.03.2016 06:00 (CET/CEST)","1147",""
"16.03.2016 06:00 - 16.03.2016 07:00 (CET/CEST)","1362",""
"16.03.2016 07:00 - 16.03.2016 08:00 (CET/CEST)","1609",""
"16.03.2016 08:00 - 16.03.2016 09:00 (CET/CEST)","1674",""
"16.03.2016 09:00 - 16.03.2016 10:00 (CET/CEST)","1727",""
"16.03.2016 10:00 - 16.03.2016 11:00 (CET/CEST)","1774",""
"16.03.2016 11:00 - 16.03.2016 12:00 (CET/CEST)","1803",""
"16.03.2016 12:00 - 16.03.2016 13:00 (CET/CEST)","1732",""
"16.03.2016 13:00 - 16.03.2016 14:00 (CET/CEST)","1696",""
"16.03.2016 14:00 - 16.03.2016 15:00 (CET/CEST)","1657",""
"16.03.2016 15:00 - 16.03.2016 16:00 (CET/CEST)","1471",""
"16.03.2016 16:00 - 16.03.2016 17:00 (CET/CEST)","1424",""
"16.03.2016 17:00 - 16.03.2016 18:00 (CET/CEST)","1427",""
"16.03.2016 18:00 - 16.03.2016 19:00 (CET/CEST)","1495",""
"16.03.2016 19:00 - 16.03.2016 20:00 (CET/CEST)","1368",""
"16.03.2016 20:00 - 16.03.2016 21:00 (CET/CEST)","1345",""
"16.03.2016 21:00 - 16.03.2016 22:00 (CET/CEST)","1421",""
"16.03.2016 22:00 - 16.03.2016 23:00 (CET/CEST)","1311",""
"16.03.2016 23:00 - 17.03.2016 00:00 (CET/CEST)","1283",""
"17.03.2016 00:00 - 17.03.2016 01:00 (CET/CEST)","1190",""
"17.03.2016 01:00 - 17.03.2016 02:00 (CET/CEST)","1263",""
"17.03.2016 02:00 - 17.03.2016 03:00 (CET/CEST)","1371",""
"17.03.2016 03:00 - 17.03.2016 04:00 (CET/CEST)","1404",""
"17.03.2016 04:00 - 17.03.2016 05:00 (CET/CEST)","1416",""
"17.03.2016 05:00 - 17.03.2016 06:00 (CET/CEST)","1486",""
"17.03.2016 06:00 - 17.03.2016 07:00 (CET/CEST)","1777",""
"17.03.2016 07:00 - 17.03.2016 08:00 (CET/CEST)","2153",""
"17.03.2016 08:00 - 17.03.2016 09:00 (CET/CEST)","2230",""
"17.03.2016 09:00 - 17.03.2016 10:00 (CET/CEST)","2352",""
"17.03.2016 10:00 - 17.03.2016 11:00 (CET/CEST)","2212",""
"17.03.2016 11:00 - 17.03.2016 12:00 (CET/CEST)","2165",""
"17.03.2016 12:00 - 17.03.2016 13:00 (CET/CEST)","2206",""
"17.03.2016 13:00 - 17.03.2016 14:00 (CET/CEST)","2250",""
"17.03.2016 14:00 - 17.03.2016 15:00 (CET/CEST)","2244",""
"17.03.2016 15:00 - 17.03.2016 16:00 (CET/CEST)","2145",""
"17.03.2016 16:00 - 17.03.2016 17:00 (CET/CEST)","2127",""
"17.03.2016 17:00 - 17.03.2016 18:00 (CET/CEST)","2080",""
"17.03.2016 18:00 - 17.03.2016 19:00 (CET/CEST)","2054",""
"17.03.2016 19:00 - 17.03.2016 20:00 (CET/CEST)","1960",""
"17.03.2016 20:00 - 17.03.2016 21:00 (CET/CEST)","1820",""
"17.03.2016 21:00 - 17.03.2016 22:00 (CET/CEST)","1788",""
"17.03.2016 22:00 - 17.03.2016 23:00 (CET/CEST)","1709",""
"17.03.2016 23:00 - 18.03.2016 00:00 (CET/CEST)","1511",""
"18.03.2016 00:00 - 18.03.2016 01:00 (CET/CEST)","1477",""
"18.03.2016 01:00 - 18.03.2016 02:00 (CET/CEST)","1464",""
"18.03.2016 02:00 - 18.03.2016 03:00 (CET/CEST)","1469",""
"18.03.2016 03:00 - 18.03.2016 04:00 (CET/CEST)","1525",""
"18.03.2016 04:00 - 18.03.2016 05:00 (CET/CEST)","1537",""
"18.03.2016 05:00 - 18.03.2016 06:00 (CET/CEST)","1737",""
"18.03.2016 06:00 - 18.03.2016 07:00 (CET/CEST)","1908",""
"18.03.2016 07:00 - 18.03.2016 08:00 (CET/CEST)","1945",""
"18.03.2016 08:00 - 18.03.2016 09:00 (CET/CEST)","1893",""
"18.03.2016 09:00 - 18.03.2016 10:00 (CET/CEST)","1713",""
"18.03.2016 10:00 - 18.03.2016 11:00 (CET/CEST)","1682",""
"18.03.2016 11:00 - 18.03.2016 12:00 (CET/CEST)","1675",""
"18.03.2016 12:00 - 18.03.2016 13:00 (CET/CEST)","1726",""
"18.03.2016 13:00 - 18.03.2016 14:00 (CET/CEST)","1654",""
"18.03.2016 14:00 - 18.03.2016 15:00 (CET/CEST)","1609",""
"18.03.2016 15:00 - 18.03.2016 16:00 (CET/CEST)","1530",""
"18.03.2016 16:00 - 18.03.2016 17:00 (CET/CEST)","1391",""
"18.03.2016 17:00 - 18.03.2016 18:00 (CET/CEST)","1237",""
"18.03.2016 18:00 - 18.03.2016 19:00 (CET/CEST)","1266",""
"18.03.2016 19:00 - 18.03.2016 20:00 (CET/CEST)","1261",""
"18.03.2016 20:00 - 18.03.2016 21:00 (CET/CEST)","1295",""
"18.03.2016 21:00 - 18.03.2016 22:00 (CET/CEST)","1177",""
"18.03.2016 22:00 - 18.03.2016 23:00 (CET/CEST)","1103",""
"18.03.2016 23:00 - 19.03.2016 00:00 (CET/CEST)","1056",""
"19.03.2016 00:00 - 19.03.2016 01:00 (CET/CEST)","1008",""
"19.03.2016 01:00 - 19.03.2016 02:00 (CET/CEST)","972",""
"19.03.2016 02:00 - 19.03.2016 03:00 (CET/CEST)","1019",""
"19.03.2016 03:00 - 19.03.2016 04:00 (CET/CEST)","1010",""
"19.03.2016 04:00 - 19.03.2016 05:00 (CET/CEST)","1003",""
"19.03.2016 05:00 - 19.03.2016 06:00 (CET/CEST)","1069",""
"19.03.2016 06:00 - 19.03.2016 07:00 (CET/CEST)","1109",""
"19.03.2016 07:00 - 19.03.2016 08:00 (CET/CEST)","1191",""
"19.03.2016 08:00 - 19.03.2016 09:00 (CET/CEST)","1389",""
"19.03.2016 09:00 - 19.03.2016 10:00 (CET/CEST)","1568",""
"19.03.2016 10:00 - 19.03.2016 11:00 (CET/CEST)","1650",""
"19.03.2016 11:00 - 19.03.2016 12:00 (CET/CEST)","1839",""
"19.03.2016 12:00 - 19.03.2016 13:00 (CET/CEST)","2127",""
"19.03.2016 13:00 - 19.03.2016 14:00 (CET/CEST)","2289",""
"19.03.2016 14:00 - 19.03.2016 15:00 (CET/CEST)","2546",""
"19.03.2016 15:00 - 19.03.2016 16:00 (CET/CEST)","2650",""
"19.03.2016 16:00 - 19.03.2016 17:00 (CET/CEST)","2596",""
"19.03.2016 17:00 - 19.03.2016 18:00 (CET/CEST)","2594",""
"19.03.2016 18:00 - 19.03.2016 19:00 (CET/CEST)","2696",""
"19.03.2016 19:00 - 19.03.2016 20:00 (CET/CEST)","2781",""
"19.03.2016 20:00 - 19.03.2016 21:00 (CET/CEST)","2743",""
"19.03.2016 21:00 - 19.03.2016 22:00 (CET/CEST)","2639",""
"19.03.2016 22:00 - 19.03.2016 23:00 (CET/CEST)","2609",""
"19.03.2016 23:00 - 20.03.2016 00:00 (CET/CEST)","2571",""
"20.03.2016 00:00 - 20.03.2016 01:00 (CET/CEST)","2756",""
"20.03.2016 01:00 - 20.03.2016 02:00 (CET/CEST)","2979",""
"20.03.2016 02:00 - 20.03.2016 03:00 (CET/CEST)","3047",""
"20.03.2016 03:00 - 20.03.2016 04:00 (CET/CEST)","2892",""
"20.03.2016 04:00 - 20.03.2016 05:00 (CET/CEST)","2762",""
"20.03.2016 05:00 - 20.03.2016 06:00 (CET/CEST)","2726",""
"20.03.2016 06:00 - 20.03.2016 07:00 (CET/CEST)","2674",""
"20.03.2016 07:00 - 20.03.2016 08:00 (CET/CEST)","2561",""
"20.03.2016 08:00 - 20.03.2016 09:00 (CET/CEST)","2511",""
"20.03.2016 09:00 - 20.03.2016 10:00 (CET/CEST)","2691",""
"20.03.2016 10:00 - 20.03.2016 11:00 (CET/CEST)","2745",""
"20.03.2016 11:00 - 20.03.2016 12:00 (CET/CEST)","2731",""
"20.03.2016 12:00 - 20.03.2016 13:00 (CET/CEST)","2629",""
"20.03.2016 13:00 - 20.03.2016 14:00 (CET/CEST)","2524",""
"20.03.2016 14:00 - 20.03.2016 15:00 (CET/CEST)","2471",""
"20.03.2016 15:00 - 20.03.2016 16:00 (CET/CEST)","2497",""
"20.03.2016 16:00 - 20.03.2016 17:00 (CET/CEST)","2316",""
"20.03.2016 17:00 - 20.03.2016 18:00 (CET/CEST)","2358",""
"20.03.2016 18:00 - 20.03.2016 19:00 (CET/CEST)","2171",""
"20.03.2016 19:00 - 20.03.2016 20:00 (CET/CEST)","2453",""
"20.03.2016 20:00 - 20.03.2016 21:00 (CET/CEST)","2580",""
"20.03.2016 21:00 - 20.03.2016 22:00 (CET/CEST)","2478",""
"20.03.2016 22:00 - 20.03.2016 23:00 (CET/CEST)","2527",""
"20.03.2016 23:00 - 21.03.2016 00:00 (CET/CEST)","2734",""
"21.03.2016 00:00 - 21.03.2016 01:00 (CET/CEST)","2624",""
"21.03.2016 01:00 - 21.03.2016 02:00 (CET/CEST)","2713",""
"21.03.2016 02:00 - 21.03.2016 03:00 (CET/CEST)","2833",""
"21.03.2016 03:00 - 21.03.2016 04:00 (CET/CEST)","2807",""
"21.03.2016 04:00 - 21.03.2016 05:00 (CET/CEST)","2860",""
"21.03.2016 05:00 - 21.03.2016 06:00 (CET/CEST)","2840",""
"21.03.2016 06:00 - 21.03.2016 07:00 (CET/CEST)","2822",""
"21.03.2016 07:00 - 21.03.2016 08:00 (CET/CEST)","2986",""
"21.03.2016 08:00 - 21.03.2016 09:00 (CET/CEST)","3138",""
"21.03.2016 09:00 - 21.03.2016 10:00 (CET/CEST)","3280",""
"21.03.2016 10:00 - 21.03.2016 11:00 (CET/CEST)","3459",""
"21.03.2016 11:00 - 21.03.2016 12:00 (CET/CEST)","3467",""
"21.03.2016 12:00 - 21.03.2016 13:00 (CET/CEST)","3316",""
"21.03.2016 13:00 - 21.03.2016 14:00 (CET/CEST)","2993",""
"21.03.2016 14:00 - 21.03.2016 15:00 (CET/CEST)","2976",""
"21.03.2016 15:00 - 21.03.2016 16:00 (CET/CEST)","3002",""
"21.03.2016 16:00 - 21.03.2016 17:00 (CET/CEST)","3060",""
"21.03.2016 17:00 - 21.03.2016 18:00 (CET/CEST)","2871",""
"21.03.2016 18:00 - 21.03.2016 19:00 (CET/CEST)","2831",""
"21.03.2016 19:00 - 21.03.2016 20:00 (CET/CEST)","2643",""
"21.03.2016 20:00 - 21.03.2016 21:00 (CET/CEST)","2536",""
"21.03.2016 21:00 - 21.03.2016 22:00 (CET/CEST)","2518",""
"21.03.2016 22:00 - 21.03.2016 23:00 (CET/CEST)","2361",""
"21.03.2016 23:00 - 22.03.2016 00:00 (CET/CEST)","2338",""
"22.03.2016 00:00 - 22.03.2016 01:00 (CET/CEST)","2445",""
"22.03.2016 01:00 - 22.03.2016 02:00 (CET/CEST)","2328",""
"22.03.2016 02:00 - 22.03.2016 03:00 (CET/CEST)","2255",""
"22.03.2016 03:00 - 22.03.2016 04:00 (CET/CEST)","2181",""
"22.03.2016 04:00 - 22.03.2016 05:00 (CET/CEST)","2191",""
"22.03.2016 05:00 - 22.03.2016 06:00 (CET/CEST)","2202",""
"22.03.2016 06:00 - 22.03.2016 07:00 (CET/CEST)","2192",""
"22.03.2016 07:00 - 22.03.2016 08:00 (CET/CEST)","2313",""
"22.03.2016 08:00 - 22.03.2016 09:00 (CET/CEST)","2453",""
"22.03.2016 09:00 - 22.03.2016 10:00 (CET/CEST)","2649",""
"22.03.2016 10:00 - 22.03.2016 11:00 (CET/CEST)","2567",""
"22.03.2016 11:00 - 22.03.2016 12:00 (CET/CEST)","2383",""
"22.03.2016 12:00 - 22.03.2016 13:00 (CET/CEST)","2428",""
"22.03.2016 13:00 - 22.03.2016 14:00 (CET/CEST)","2522",""
"22.03.2016 14:00 - 22.03.2016 15:00 (CET/CEST)","2311",""
"22.03.2016 15:00 - 22.03.2016 16:00 (CET/CEST)","2195",""
"22.03.2016 16:00 - 22.03.2016 17:00 (CET/CEST)","2181",""
"22.03.2016 17:00 - 22.03.2016 18:00 (CET/CEST)","1984",""
"22.03.2016 18:00 - 22.03.2016 19:00 (CET/CEST)","1882",""
"22.03.2016 19:00 - 22.03.2016 20:00 (CET/CEST)","2005",""
"22.03.2016 20:00 - 22.03.2016 21:00 (CET/CEST)","1893",""
"22.03.2016 21:00 - 22.03.2016 22:00 (CET/CEST)","1926",""
"22.03.2016 22:00 - 22.03.2016 23:00 (CET/CEST)","2076",""
"22.03.2016 23:00 - 23.03.2016 00:00 (CET/CEST)","2059",""
"23.03.2016 00:00 - 23.03.2016 01:00 (CET/CEST)","2121",""
"23.03.2016 01:00 - 23.03.2016 02:00 (CET/CEST)","1999",""
"23.03.2016 02:00 - 23.03.2016 03:00 (CET/CEST)","1945",""
"23.03.2016 03:00 - 23.03.2016 04:00 (CET/CEST)","2209",""
"23.03.2016 04:00 - 23.03.2016 05:00 (CET/CEST)","2386",""
"23.03.2016 05:00 - 23.03.2016 06:00 (CET/CEST)","2334",""
"23.03.2016 06:00 - 23.03.2016 07:00 (CET/CEST)","2428",""
"23.03.2016 07:00 - 23.03.2016 08:00 (CET/CEST)","2450",""
"23.03.2016 08:00 - 23.03.2016 09:00 (CET/CEST)","2547",""
"23.03.2016 09:00 - 23.03.2016 10:00 (CET/CEST)","2386",""
"23.03.2016 10:00 - 23.03.2016 11:00 (CET/CEST)","2308",""
"23.03.2016 11:00 - 23.03.2016 12:00 (CET/CEST)","2448",""
"23.03.2016 12:00 - 23.03.2016 13:00 (CET/CEST)","2489",""
"23.03.2016 13:00 - 23.03.2016 14:00 (CET/CEST)","2405",""
"23.03.2016 14:00 - 23.03.2016 15:00 (CET/CEST)","2230",""
"23.03.2016 15:00 - 23.03.2016 16:00 (CET/CEST)","1881",""
"23.03.2016 16:00 - 23.03.2016 17:00 (CET/CEST)","1714",""
"23.03.2016 17:00 - 23.03.2016 18:00 (CET/CEST)","1768",""
"23.03.2016 18:00 - 23.03.2016 19:00 (CET/CEST)","1575",""
"23.03.2016 19:00 - 23.03.2016 20:00 (CET/CEST)","1695",""
"23.03.2016 20:00 - 23.03.2016 21:00 (CET/CEST)","1470",""
"23.03.2016 21:00 - 23.03.2016 22:00 (CET/CEST)","1330",""
"23.03.2016 22:00 - 23.03.2016 23:00 (CET/CEST)","1301",""
"23.03.2016 23:00 - 24.03.2016 00:00 (CET/CEST)","1223",""
"24.03.2016 00:00 - 24.03.2016 01:00 (CET/CEST)","1142",""
"24.03.2016 01:00 - 24.03.2016 02:00 (CET/CEST)","1082",""
"24.03.2016 02:00 - 24.03.2016 03:00 (CET/CEST)","1007",""
"24.03.2016 03:00 - 24.03.2016 04:00 (CET/CEST)","1237",""
"24.03.2016 04:00 - 24.03.2016 05:00 (CET/CEST)","1335",""
"24.03.2016 05:00 - 24.03.2016 06:00 (CET/CEST)","1324",""
"24.03.2016 06:00 - 24.03.2016 07:00 (CET/CEST)","1401",""
"24.03.2016 07:00 - 24.03.2016 08:00 (CET/CEST)","1520",""
"24.03.2016 08:00 - 24.03.2016 09:00 (CET/CEST)","1672",""
"24.03.2016 09:00 - 24.03.2016 10:00 (CET/CEST)","1813",""
"24.03.2016 10:00 - 24.03.2016 11:00 (CET/CEST)","1908",""
"24.03.2016 11:00 - 24.03.2016 12:00 (CET/CEST)","2000",""
"24.03.2016 12:00 - 24.03.2016 13:00 (CET/CEST)","2118",""
"24.03.2016 13:00 - 24.03.2016 14:00 (CET/CEST)","2090",""
"24.03.2016 14:00 - 24.03.2016 15:00 (CET/CEST)","2092",""
"24.03.2016 15:00 - 24.03.2016 16:00 (CET/CEST)","1912",""
"24.03.2016 16:00 - 24.03.2016 17:00 (CET/CEST)","1998",""
"24.03.2016 17:00 - 24.03.2016 18:00 (CET/CEST)","2178",""
"24.03.2016 18:00 - 24.03.2016 19:00 (CET/CEST)","2116",""
"24.03.2016 19:00 - 24.03.2016 20:00 (CET/CEST)","2184",""
"24.03.2016 20:00 - 24.03.2016 21:00 (CET/CEST)","1937",""
"24.03.2016 21:00 - 24.03.2016 22:00 (CET/CEST)","1886",""
"24.03.2016 22:00 - 24.03.2016 23:00 (CET/CEST)","1970",""
"24.03.2016 23:00 - 25.03.2016 00:00 (CET/CEST)","1881",""
"25.03.2016 00:00 - 25.03.2016 01:00 (CET/CEST)","2113",""
"25.03.2016 01:00 - 25.03.2016 02:00 (CET/CEST)","1986",""
"25.03.2016 02:00 - 25.03.2016 03:00 (CET/CEST)","2013",""
"25.03.2016 03:00 - 25.03.2016 04:00 (CET/CEST)","2033",""
"25.03.2016 04:00 - 25.03.2016 05:00 (CET/CEST)","2006",""
"25.03.2016 05:00 - 25.03.2016 06:00 (CET/CEST)","2044",""
"25.03.2016 06:00 - 25.03.2016 07:00 (CET/CEST)","2029",""
"25.03.2016 07:00 - 25.03.2016 08:00 (CET/CEST)","1978",""
"25.03.2016 08:00 - 25.03.2016 09:00 (CET/CEST)","1907",""
"25.03.2016 09:00 - 25.03.2016 10:00 (CET/CEST)","1894",""
"25.03.2016 10:00 - 25.03.2016 11:00 (CET/CEST)","1894",""
"25.03.2016 11:00 - 25.03.2016 12:00 (CET/CEST)","1935",""
"25.03.2016 12:00 - 25.03.2016 13:00 (CET/CEST)","1961",""
"25.03.2016 13:00 - 25.03.2016 14:00 (CET/CEST)","2142",""
"25.03.2016 14:00 - 25.03.2016 15:00 (CET/CEST)","2520",""
"25.03.2016 15:00 - 25.03.2016 16:00 (CET/CEST)","2701",""
"25.03.2016 16:00 - 25.03.2016 17:00 (CET/CEST)","2712",""
"25.03.2016 17:00 - 25.03.2016 18:00 (CET/CEST)","2487",""
"25.03.2016 18:00 - 25.03.2016 19:00 (CET/CEST)","2276",""
"25.03.2016 19:00 - 25.03.2016 20:00 (CET/CEST)","2322",""
"25.03.2016 20:00 - 25.03.2016 21:00 (CET/CEST)","2370",""
"25.03.2016 21:00 - 25.03.2016 22:00 (CET/CEST)","2186",""
"25.03.2016 22:00 - 25.03.2016 23:00 (CET/CEST)","1916",""
"25.03.2016 23:00 - 26.03.2016 00:00 (CET/CEST)","1790",""
"26.03.2016 00:00 - 26.03.2016 01:00 (CET/CEST)","1828",""
"26.03.2016 01:00 - 26.03.2016 02:00 (CET/CEST)","1825",""
"26.03.2016 02:00 - 26.03.2016 03:00 (CET/CEST)","1686",""
"26.03.2016 03:00 - 26.03.2016 04:00 (CET/CEST)","1487",""
"26.03.2016 04:00 - 26.03.2016 05:00 (CET/CEST)","1455",""
"26.03.2016 05:00 - 26.03.2016 06:00 (CET/CEST)","1532",""
"26.03.2016 06:00 - 26.03.2016 07:00 (CET/CEST)","1735",""
"26.03.2016 07:00 - 26.03.2016 08:00 (CET/CEST)","2054",""
"26.03.2016 08:00 - 26.03.2016 09:00 (CET/CEST)","2248",""
"26.03.2016 09:00 - 26.03.2016 10:00 (CET/CEST)","2648",""
