"MTU","Scheduled Generation [MW] (D) - BZN|DK1","Scheduled Consumption [MW] (D) - BZN|DK1"
"15.01.2018 20:00 - 15.01.2018 21:00 (CET/CEST)","4474",""
"15.01.2018 21:00 - 15.01.2018 22:00 (CET/CEST)","4346",""
"15.01.2018 22:00 - 15.01.2018 23:00 (CET/CEST)","4331",""
"15.01.2018 23:00 - 16.01.2018 00:00 (CET/CEST)","3715",""
"16.01.2018 00:00 - 16.01.2018 01:00 (CET/CEST)","3387",""
"16.01.2018 01:00 - 16.01.2018 02:00 (CET/CEST)","2949",""
"16.01.2018 02:00 - 16.01.2018 03:00 (CET/CEST)","3233",""
"16.01.2018 03:00 - 16.01.2018 04:00 (CET/CEST)","3083",""
"16.01.2018 04:00 - 16.01.2018 05:00 (CET/CEST)","2900",""
"16.01.2018 05:00 - 16.01.2018 06:00 (CET/CEST)","2770",""
"16.01.2018 06:00 - 16.01.2018 07:00 (CET/CEST)","3090",""
"16.01.2018 07:00 - 16.01.2018 08:00 (CET/CEST)","3173",""
"16.01.2018 08:00 - 16.01.2018 09:00 (CET/CEST)","2980",""
"16.01.2018 09:00 - 16.01.2018 10:00 (CET/CEST)","2733",""
"16.01.2018 10:00 - 16.01.2018 11:00 (CET/CEST)","2593",""
"16.01.2018 11:00 - 16.01.2018 12:00 (CET/CEST)","2533",""
"16.01.2018 12:00 - 16.01.2018 13:00 (CET/CEST)","2631",""
"16.01.2018 13:00 - 16.01.2018 14:00 (CET/CEST)","2316",""
"16.01.2018 14:00 - 16.01.2018 15:00 (CET/CEST)","2291",""
"16.01.2018 15:00 - 16.01.2018 16:00 (CET/CEST)","2211",""
"16.01.2018 16:00 - 16.01.2018 17:00 (CET/CEST)","2355",""
"16.01.2018 17:00 - 16.01.2018 18:00 (CET/CEST)","2346",""
"16.01.2018 18:00 - 16.01.2018 19:00 (CET/CEST)","2589",""
"16.01.2018 19:00 - 16.01.2018 20:00 (CET/CEST)","2640",""
"16.01.2018 20:00 - 16.01.2018 21:00 (CET/CEST)","2472",""
"16.01.2018 21:00 - 16.01.2018 22:00 (CET/CEST)","2357",""
"16.01.2018 22:00 - 16.01.2018 23:00 (CET/CEST)","2140",""
"16.01.2018 23:00 - 17.01.2018 00:00 (CET/CEST)","1803",""
"17.01.2018 00:00 - 17.01.2018 01:00 (CET/CEST)","1775",""
"17.01.2018 01:00 - 17.01.2018 02:00 (CET/CEST)","1794",""
"17.01.2018 02:00 - 17.01.2018 03:00 (CET/CEST)","1553",""
"17.01.2018 03:00 - 17.01.2018 04:00 (CET/CEST)","1487",""
"17.01.2018 04:00 - 17.01.2018 05:00 (CET/CEST)","1488",""
"17.01.2018 05:00 - 17.01.2018 06:00 (CET/CEST)","1495",""
"17.01.2018 06:00 - 17.01.2018 07:00 (CET/CEST)","1611",""
"17.01.2018 07:00 - 17.01.2018 08:00 (CET/CEST)","2309",""
"17.01.2018 08:00 - 17.01.2018 09:00 (CET/CEST)","2408",""
"17.01.2018 09:00 - 17.01.2018 10:00 (CET/CEST)","2368",""
"17.01.2018 10:00 - 17.01.2018 11:00 (CET/CEST)","2570",""
"17.01.2018 11:00 - 17.01.2018 12:00 (CET/CEST)","2662",""
"17.01.2018 12:00 - 17.01.2018 13:00 (CET/CEST)","2567",""
"17.01.2018 13:00 - 17.01.2018 14:00 (CET/CEST)","2345",""
"17.01.2018 14:00 - 17.01.2018 15:00 (CET/CEST)","2484",""
"17.01.2018 15:00 - 17.01.2018 16:00 (CET/CEST)","2363",""
"17.01.2018 16:00 - 17.01.2018 17:00 (CET/CEST)","2227",""
"17.01.2018 17:00 - 17.01.2018 18:00 (CET/CEST)","2429",""
"17.01.2018 18:00 - 17.01.2018 19:00 (CET/CEST)","2374",""
"17.01.2018 19:00 - 17.01.2018 20:00 (CET/CEST)","2135",""
"17.01.2018 20:00 - 17.01.2018 21:00 (CET/CEST)","1851",""
"17.01.2018 21:00 - 17.01.2018 22:00 (CET/CEST)","1731",""
"17.01.2018 22:00 - 17.01.2018 23:00 (CET/CEST)","1823",""
"17.01.2018 23:00 - 18.01.2018 00:00 (CET/CEST)","1781",""
"18.01.2018 00:00 - 18.01.2018 01:00 (CET/CEST)","1593",""
"18.01.2018 01:00 - 18.01.2018 02:00 (CET/CEST)","1715",""
"18.01.2018 02:00 - 18.01.2018 03:00 (CET/CEST)","1737",""
"18.01.2018 03:00 - 18.01.2018 04:00 (CET/CEST)","1682",""
"18.01.2018 04:00 - 18.01.2018 05:00 (CET/CEST)","1734",""
"18.01.2018 05:00 - 18.01.2018 06:00 (CET/CEST)","1607",""
"18.01.2018 06:00 - 18.01.2018 07:00 (CET/CEST)","1787",""
"18.01.2018 07:00 - 18.01.2018 08:00 (CET/CEST)","2425",""
"18.01.2018 08:00 - 18.01.2018 09:00 (CET/CEST)","2458",""
"18.01.2018 09:00 - 18.01.2018 10:00 (CET/CEST)","2363",""
"18.01.2018 10:00 - 18.01.2018 11:00 (CET/CEST)","2145",""
"18.01.2018 11:00 - 18.01.2018 12:00 (CET/CEST)","2097",""
"18.01.2018 12:00 - 18.01.2018 13:00 (CET/CEST)","1914",""
"18.01.2018 13:00 - 18.01.2018 14:00 (CET/CEST)","1875",""
"18.01.2018 14:00 - 18.01.2018 15:00 (CET/CEST)","1929",""
"18.01.2018 15:00 - 18.01.2018 16:00 (CET/CEST)","1909",""
"18.01.2018 16:00 - 18.01.2018 17:00 (CET/CEST)","2024",""
"18.01.2018 17:00 - 18.01.2018 18:00 (CET/CEST)","2130",""
"18.01.2018 18:00 - 18.01.2018 19:00 (CET/CEST)","2102",""
"18.01.2018 19:00 - 18.01.2018 20:00 (CET/CEST)","2078",""
"18.01.2018 20:00 - 18.01.2018 21:00 (CET/CEST)","1921",""
"18.01.2018 21:00 - 18.01.2018 22:00 (CET/CEST)","1730",""
"18.01.2018 22:00 - 18.01.2018 23:00 (CET/CEST)","1637",""
"18.01.2018 23:00 - 19.01.2018 00:00 (CET/CEST)","1343",""
"19.01.2018 00:00 - 19.01.2018 01:00 (CET/CEST)","1388",""
"19.01.2018 01:00 - 19.01.2018 02:00 (CET/CEST)","1250",""
"19.01.2018 02:00 - 19.01.2018 03:00 (CET/CEST)","1149",""
"19.01.2018 03:00 - 19.01.2018 04:00 (CET/CEST)","1158",""
"19.01.2018 04:00 - 19.01.2018 05:00 (CET/CEST)","1209",""
"19.01.2018 05:00 - 19.01.2018 06:00 (CET/CEST)","1303",""
"19.01.2018 06:00 - 19.01.2018 07:00 (CET/CEST)","1941",""
"19.01.2018 07:00 - 19.01.2018 08:00 (CET/CEST)","2360",""
"19.01.2018 08:00 - 19.01.2018 09:00 (CET/CEST)","2404",""
"19.01.2018 09:00 - 19.01.2018 10:00 (CET/CEST)","2413",""
"19.01.2018 10:00 - 19.01.2018 11:00 (CET/CEST)","2448",""
"19.01.2018 11:00 - 19.01.2018 12:00 (CET/CEST)","2442",""
"19.01.2018 12:00 - 19.01.2018 13:00 (CET/CEST)","2510",""
"19.01.2018 13:00 - 19.01.2018 14:00 (CET/CEST)","2572",""
"19.01.2018 14:00 - 19.01.2018 15:00 (CET/CEST)","2505",""
"19.01.2018 15:00 - 19.01.2018 16:00 (CET/CEST)","2372",""
"19.01.2018 16:00 - 19.01.2018 17:00 (CET/CEST)","2417",""
"19.01.2018 17:00 - 19.01.2018 18:00 (CET/CEST)","2563",""
"19.01.2018 18:00 - 19.01.2018 19:00 (CET/CEST)","2679",""
"19.01.2018 19:00 - 19.01.2018 20:00 (CET/CEST)","2568",""
"19.01.2018 20:00 - 19.01.2018 21:00 (CET/CEST)","2349",""
"19.01.2018 21:00 - 19.01.2018 22:00 (CET/CEST)","2104",""
"19.01.2018 22:00 - 19.01.2018 23:00 (CET/CEST)","1778",""
"19.01.2018 23:00 - 20.01.2018 00:00 (CET/CEST)","1674",""
"20.01.2018 00:00 - 20.01.2018 01:00 (CET/CEST)","1520",""
"20.01.2018 01:00 - 20.01.2018 02:00 (CET/CEST)","1542",""
"20.01.2018 02:00 - 20.01.2018 03:00 (CET/CEST)","1549",""
"20.01.2018 03:00 - 20.01.2018 04:00 (CET/CEST)","1613",""
"20.01.2018 04:00 - 20.01.2018 05:00 (CET/CEST)","1615",""
"20.01.2018 05:00 - 20.01.2018 06:00 (CET/CEST)","1753",""
"20.01.2018 06:00 - 20.01.2018 07:00 (CET/CEST)","1881",""
"20.01.2018 07:00 - 20.01.2018 08:00 (CET/CEST)","1993",""
"20.01.2018 08:00 - 20.01.2018 09:00 (CET/CEST)","2314",""
"20.01.2018 09:00 - 20.01.2018 10:00 (CET/CEST)","2594",""
"20.01.2018 10:00 - 20.01.2018 11:00 (CET/CEST)","2812",""
"20.01.2018 11:00 - 20.01.2018 12:00 (CET/CEST)","2736",""
"20.01.2018 12:00 - 20.01.2018 13:00 (CET/CEST)","2789",""
"20.01.2018 13:00 - 20.01.2018 14:00 (CET/CEST)","2706",""
"20.01.2018 14:00 - 20.01.2018 15:00 (CET/CEST)","2626",""
"20.01.2018 15:00 - 20.01.2018 16:00 (CET/CEST)","2550",""
"20.01.2018 16:00 - 20.01.2018 17:00 (CET/CEST)","2541",""
"20.01.2018 17:00 - 20.01.2018 18:00 (CET/CEST)","2645",""
"20.01.2018 18:00 - 20.01.2018 19:00 (CET/CEST)","2745",""
"20.01.2018 19:00 - 20.01.2018 20:00 (CET/CEST)","2658",""
"20.01.2018 20:00 - 20.01.2018 21:00 (CET/CEST)","2387",""
"20.01.2018 21:00 - 20.01.2018 22:00 (CET/CEST)","2092",""
"20.01.2018 22:00 - 20.01.2018 23:00 (CET/CEST)","1963",""
"20.01.2018 23:00 - 21.01.2018 00:00 (CET/CEST)","1709",""
"21.01.2018 00:00 - 21.01.2018 01:00 (CET/CEST)","1391",""
"21.01.2018 01:00 - 21.01.2018 02:00 (CET/CEST)","1388",""
"21.01.2018 02:00 - 21.01.2018 03:00 (CET/CEST)","1397",""
"21.01.2018 03:00 - 21.01.2018 04:00 (CET/CEST)","1420",""
"21.01.2018 04:00 - 21.01.2018 05:00 (CET/CEST)","1379",""
"21.01.2018 05:00 - 21.01.2018 06:00 (CET/CEST)","1343",""
"21.01.2018 06:00 - 21.01.2018 07:00 (CET/CEST)","1439",""
"21.01.2018 07:00 - 21.01.2018 08:00 (CET/CEST)","1460",""
"21.01.2018 08:00 - 21.01.2018 09:00 (CET/CEST)","1586",""
"21.01.2018 09:00 - 21.01.2018 10:00 (CET/CEST)","1922",""
"21.01.2018 10:00 - 21.01.2018 11:00 (CET/CEST)","2079",""
"21.01.2018 11:00 - 21.01.2018 12:00 (CET/CEST)","2193",""
"21.01.2018 12:00 - 21.01.2018 13:00 (CET/CEST)","2186",""
"21.01.2018 13:00 - 21.01.2018 14:00 (CET/CEST)","2120",""
"21.01.2018 14:00 - 21.01.2018 15:00 (CET/CEST)","2074",""
"21.01.2018 15:00 - 21.01.2018 16:00 (CET/CEST)","2050",""
"21.01.2018 16:00 - 21.01.2018 17:00 (CET/CEST)","2176",""
"21.01.2018 17:00 - 21.01.2018 18:00 (CET/CEST)","2409",""
"21.01.2018 18:00 - 21.01.2018 19:00 (CET/CEST)","2527",""
"21.01.2018 19:00 - 21.01.2018 20:00 (CET/CEST)","2619",""
"21.01.2018 20:00 - 21.01.2018 21:00 (CET/CEST)","2345",""
"21.01.2018 21:00 - 21.01.2018 22:00 (CET/CEST)","1962",""
"21.01.2018 22:00 - 21.01.2018 23:00 (CET/CEST)","1976",""
"21.01.2018 23:00 - 22.01.2018 00:00 (CET/CEST)","2010",""
"22.01.2018 00:00 - 22.01.2018 01:00 (CET/CEST)","2019",""
"22.01.2018 01:00 - 22.01.2018 02:00 (CET/CEST)","2157",""
"22.01.2018 02:00 - 22.01.2018 03:00 (CET/CEST)","2095",""
"22.01.2018 03:00 - 22.01.2018 04:00 (CET/CEST)","2263",""
"22.01.2018 04:00 - 22.01.2018 05:00 (CET/CEST)","2386",""
"22.01.2018 05:00 - 22.01.2018 06:00 (CET/CEST)","2398",""
"22.01.2018 06:00 - 22.01.2018 07:00 (CET/CEST)","3014",""
"22.01.2018 07:00 - 22.01.2018 08:00 (CET/CEST)","3347",""
"22.01.2018 08:00 - 22.01.2018 09:00 (CET/CEST)","3623",""
"22.01.2018 09:00 - 22.01.2018 10:00 (CET/CEST)","3646",""
"22.01.2018 10:00 - 22.01.2018 11:00 (CET/CEST)","3575",""
"22.01.2018 11:00 - 22.01.2018 12:00 (CET/CEST)","3406",""
"22.01.2018 12:00 - 22.01.2018 13:00 (CET/CEST)","3484",""
"22.01.2018 13:00 - 22.01.2018 14:00 (CET/CEST)","3478",""
"22.01.2018 14:00 - 22.01.2018 15:00 (CET/CEST)","3278",""
"22.01.2018 15:00 - 22.01.2018 16:00 (CET/CEST)","3248",""
"22.01.2018 16:00 - 22.01.2018 17:00 (CET/CEST)","3283",""
"22.01.2018 17:00 - 22.01.2018 18:00 (CET/CEST)","3181",""
"22.01.2018 18:00 - 22.01.2018 19:00 (CET/CEST)","3037",""
"22.01.2018 19:00 - 22.01.2018 20:00 (CET/CEST)","2999",""
"22.01.2018 20:00 - 22.01.2018 21:00 (CET/CEST)","3022",""
"22.01.2018 21:00 - 22.01.2018 22:00 (CET/CEST)","2778",""
"22.01.2018 22:00 - 22.01.2018 23:00 (CET/CEST)","2284",""
"22.01.2018 23:00 - 23.01.2018 00:00 (CET/CEST)","2024",""
"23.01.2018 00:00 - 23.01.2018 01:00 (CET/CEST)","1763",""
"23.01.2018 01:00 - 23.01.2018 02:00 (CET/CEST)","1547",""
"23.01.2018 02:00 - 23.01.2018 03:00 (CET/CEST)","1542",""
"23.01.2018 03:00 - 23.01.2018 04:00 (CET/CEST)","1578",""
"23.01.2018 04:00 - 23.01.2018 05:00 (CET/CEST)","1716",""
"23.01.2018 05:00 - 23.01.2018 06:00 (CET/CEST)","2156",""
"23.01.2018 06:00 - 23.01.2018 07:00 (CET/CEST)","2796",""
"23.01.2018 07:00 - 23.01.2018 08:00 (CET/CEST)","3170",""
"23.01.2018 08:00 - 23.01.2018 09:00 (CET/CEST)","3409",""
"23.01.2018 09:00 - 23.01.2018 10:00 (CET/CEST)","3370",""
"23.01.2018 10:00 - 23.01.2018 11:00 (CET/CEST)","3596",""
"23.01.2018 11:00 - 23.01.2018 12:00 (CET/CEST)","3446",""
"23.01.2018 12:00 - 23.01.2018 13:00 (CET/CEST)","3511",""
"23.01.2018 13:00 - 23.01.2018 14:00 (CET/CEST)","3583",""
"23.01.2018 14:00 - 23.01.2018 15:00 (CET/CEST)","3799",""
"23.01.2018 15:00 - 23.01.2018 16:00 (CET/CEST)","3811",""
"23.01.2018 16:00 - 23.01.2018 17:00 (CET/CEST)","3939",""
"23.01.2018 17:00 - 23.01.2018 18:00 (CET/CEST)","4317",""
"23.01.2018 18:00 - 23.01.2018 19:00 (CET/CEST)","4394",""
"23.01.2018 19:00 - 23.01.2018 20:00 (CET/CEST)","4479",""
"23.01.2018 20:00 - 23.01.2018 21:00 (CET/CEST)","4548",""
"23.01.2018 21:00 - 23.01.2018 22:00 (CET/CEST)","4414",""
"23.01.2018 22:00 - 23.01.2018 23:00 (CET/CEST)","4257",""
"23.01.2018 23:00 - 24.01.2018 00:00 (CET/CEST)","3951",""
"24.01.2018 00:00 - 24.01.2018 01:00 (CET/CEST)","4044",""
"24.01.2018 01:00 - 24.01.2018 02:00 (CET/CEST)","3969",""
"24.01.2018 02:00 - 24.01.2018 03:00 (CET/CEST)","3679",""
"24.01.2018 03:00 - 24.01.2018 04:00 (CET/CEST)","3493",""
"24.01.2018 04:00 - 24.01.2018 05:00 (CET/CEST)","3328",""
"24.01.2018 05:00 - 24.01.2018 06:00 (CET/CEST)","3318",""
"24.01.2018 06:00 - 24.01.2018 07:00 (CET/CEST)","3496",""
"24.01.2018 07:00 - 24.01.2018 08:00 (CET/CEST)","3767",""
"24.01.2018 08:00 - 24.01.2018 09:00 (CET/CEST)","4037",""
"24.01.2018 09:00 - 24.01.2018 10:00 (CET/CEST)","4220",""
"24.01.2018 10:00 - 24.01.2018 11:00 (CET/CEST)","4461",""
"24.01.2018 11:00 - 24.01.2018 12:00 (CET/CEST)","4579",""
"24.01.2018 12:00 - 24.01.2018 13:00 (CET/CEST)","4613",""
"24.01.2018 13:00 - 24.01.2018 14:00 (CET/CEST)","4862",""
"24.01.2018 14:00 - 24.01.2018 15:00 (CET/CEST)","4705",""
"24.01.2018 15:00 - 24.01.2018 16:00 (CET/CEST)","4794",""
"24.01.2018 16:00 - 24.01.2018 17:00 (CET/CEST)","4875",""
"24.01.2018 17:00 - 24.01.2018 18:00 (CET/CEST)","4553",""
"24.01.2018 18:00 - 24.01.2018 19:00 (CET/CEST)","4458",""
"24.01.2018 19:00 - 24.01.2018 20:00 (CET/CEST)","4218",""
"24.01.2018 20:00 - 24.01.2018 21:00 (CET/CEST)","4073",""
"24.01.2018 21:00 - 24.01.2018 22:00 (CET/CEST)","3971",""
"24.01.2018 22:00 - 24.01.2018 23:00 (CET/CEST)","4022",""
"24.01.2018 23:00 - 25.01.2018 00:00 (CET/CEST)","4164",""
"25.01.2018 00:00 - 25.01.2018 01:00 (CET/CEST)","4067",""
"25.01.2018 01:00 - 25.01.2018 02:00 (CET/CEST)","3951",""
"25.01.2018 02:00 - 25.01.2018 03:00 (CET/CEST)","3910",""
"25.01.2018 03:00 - 25.01.2018 04:00 (CET/CEST)","3772",""
"25.01.2018 04:00 - 25.01.2018 05:00 (CET/CEST)","3725",""
"25.01.2018 05:00 - 25.01.2018 06:00 (CET/CEST)","3785",""
"25.01.2018 06:00 - 25.01.2018 07:00 (CET/CEST)","3989",""
"25.01.2018 07:00 - 25.01.2018 08:00 (CET/CEST)","4286",""
"25.01.2018 08:00 - 25.01.2018 09:00 (CET/CEST)","3798",""
"25.01.2018 09:00 - 25.01.2018 10:00 (CET/CEST)","3240",""
"25.01.2018 10:00 - 25.01.2018 11:00 (CET/CEST)","3284",""
"25.01.2018 11:00 - 25.01.2018 12:00 (CET/CEST)","3436",""
"25.01.2018 12:00 - 25.01.2018 13:00 (CET/CEST)","3602",""
"25.01.2018 13:00 - 25.01.2018 14:00 (CET/CEST)","3587",""
"25.01.2018 14:00 - 25.01.2018 15:00 (CET/CEST)","3286",""
"25.01.2018 15:00 - 25.01.2018 16:00 (CET/CEST)","3034",""
"25.01.2018 16:00 - 25.01.2018 17:00 (CET/CEST)","2721",""
"25.01.2018 17:00 - 25.01.2018 18:00 (CET/CEST)","3058",""
"25.01.2018 18:00 - 25.01.2018 19:00 (CET/CEST)","3014",""
"25.01.2018 19:00 - 25.01.2018 20:00 (CET/CEST)","2847",""
"25.01.2018 20:00 - 25.01.2018 21:00 (CET/CEST)","2517",""
"25.01.2018 21:00 - 25.01.2018 22:00 (CET/CEST)","2299",""
"25.01.2018 22:00 - 25.01.2018 23:00 (CET/CEST)","2168",""
"25.01.2018 23:00 - 26.01.2018 00:00 (CET/CEST)","1949",""
"26.01.2018 00:00 - 26.01.2018 01:00 (CET/CEST)","1759",""
"26.01.2018 01:00 - 26.01.2018 02:00 (CET/CEST)","1676",""
"26.01.2018 02:00 - 26.01.2018 03:00 (CET/CEST)","1590",""
"26.01.2018 03:00 - 26.01.2018 04:00 (CET/CEST)","1582",""
"26.01.2018 04:00 - 26.01.2018 05:00 (CET/CEST)","1519",""
"26.01.2018 05:00 - 26.01.2018 06:00 (CET/CEST)","1804",""
"26.01.2018 06:00 - 26.01.2018 07:00 (CET/CEST)","2129",""
"26.01.2018 07:00 - 26.01.2018 08:00 (CET/CEST)","1947",""
"26.01.2018 08:00 - 26.01.2018 09:00 (CET/CEST)","2119",""
"26.01.2018 09:00 - 26.01.2018 10:00 (CET/CEST)","2031",""
"26.01.2018 10:00 - 26.01.2018 11:00 (CET/CEST)","2056",""
"26.01.2018 11:00 - 26.01.2018 12:00 (CET/CEST)","2110",""
"26.01.2018 12:00 - 26.01.2018 13:00 (CET/CEST)","1930",""
"26.01.2018 13:00 - 26.01.2018 14:00 (CET/CEST)","1935",""
"26.01.2018 14:00 - 26.01.2018 15:00 (CET/CEST)","1794",""
"26.01.2018 15:00 - 26.01.2018 16:00 (CET/CEST)","1891",""
"26.01.2018 16:00 - 26.01.2018 17:00 (CET/CEST)","1957",""
"26.01.2018 17:00 - 26.01.2018 18:00 (CET/CEST)","2604",""
"26.01.2018 18:00 - 26.01.2018 19:00 (CET/CEST)","2745",""
"26.01.2018 19:00 - 26.01.2018 20:00 (CET/CEST)","2484",""
"26.01.2018 20:00 - 26.01.2018 21:00 (CET/CEST)","2114",""
"26.01.2018 21:00 - 26.01.2018 22:00 (CET/CEST)","1783",""
"26.01.2018 22:00 - 26.01.2018 23:00 (CET/CEST)","1585",""
"26.01.2018 23:00 - 27.01.2018 00:00 (CET/CEST)","1599",""
"27.01.2018 00:00 - 27.01.2018 01:00 (CET/CEST)","1569",""
"27.01.2018 01:00 - 27.01.2018 02:00 (CET/CEST)","1492",""
"27.01.2018 02:00 - 27.01.2018 03:00 (CET/CEST)","1448",""
"27.01.2018 03:00 - 27.01.2018 04:00 (CET/CEST)","1458",""
"27.01.2018 04:00 - 27.01.2018 05:00 (CET/CEST)","1440",""
"27.01.2018 05:00 - 27.01.2018 06:00 (CET/CEST)","1313",""
"27.01.2018 06:00 - 27.01.2018 07:00 (CET/CEST)","1314",""
"27.01.2018 07:00 - 27.01.2018 08:00 (CET/CEST)","1565",""
"27.01.2018 08:00 - 27.01.2018 09:00 (CET/CEST)","1955",""
"27.01.2018 09:00 - 27.01.2018 10:00 (CET/CEST)","2296",""
"27.01.2018 10:00 - 27.01.2018 11:00 (CET/CEST)","2401",""
"27.01.2018 11:00 - 27.01.2018 12:00 (CET/CEST)","2372",""
"27.01.2018 12:00 - 27.01.2018 13:00 (CET/CEST)","2654",""
"27.01.2018 13:00 - 27.01.2018 14:00 (CET/CEST)","2888",""
"27.01.2018 14:00 - 27.01.2018 15:00 (CET/CEST)","3199",""
"27.01.2018 15:00 - 27.01.2018 16:00 (CET/CEST)","3406",""
"27.01.2018 16:00 - 27.01.2018 17:00 (CET/CEST)","3920",""
"27.01.2018 17:00 - 27.01.2018 18:00 (CET/CEST)","4186",""
"27.01.2018 18:00 - 27.01.2018 19:00 (CET/CEST)","4450",""
"27.01.2018 19:00 - 27.01.2018 20:00 (CET/CEST)","4620",""
"27.01.2018 20:00 - 27.01.2018 21:00 (CET/CEST)","4641",""
"27.01.2018 21:00 - 27.01.2018 22:00 (CET/CEST)","4423",""
"27.01.2018 22:00 - 27.01.2018 23:00 (CET/CEST)","4340",""
"27.01.2018 23:00 - 28.01.2018 00:00 (CET/CEST)","3947",""
"28.01.2018 00:00 - 28.01.2018 01:00 (CET/CEST)","3462",""
"28.01.2018 01:00 - 28.01.2018 02:00 (CET/CEST)","3354",""
"28.01.2018 02:00 - 28.01.2018 03:00 (CET/CEST)","3131",""
"28.01.2018 03:00 - 28.01.2018 04:00 (CET/CEST)","3249",""
"28.01.2018 04:00 - 28.01.2018 05:00 (CET/CEST)","3299",""
"28.01.2018 05:00 - 28.01.2018 06:00 (CET/CEST)","3662",""
"28.01.2018 06:00 - 28.01.2018 07:00 (CET/CEST)","3469",""
"28.01.2018 07:00 - 28.01.2018 08:00 (CET/CEST)","3899",""
"28.01.2018 08:00 - 28.01.2018 09:00 (CET/CEST)","3801",""
"28.01.2018 09:00 - 28.01.2018 10:00 (CET/CEST)","3995",""
"28.01.2018 10:00 - 28.01.2018 11:00 (CET/CEST)","4135",""
"28.01.2018 11:00 - 28.01.2018 12:00 (CET/CEST)","4188",""
"28.01.2018 12:00 - 28.01.2018 13:00 (CET/CEST)","4113",""
"28.01.2018 13:00 - 28.01.2018 14:00 (CET/CEST)","3912",""
"28.01.2018 14:00 - 28.01.2018 15:00 (CET/CEST)","3888",""
"28.01.2018 15:00 - 28.01.2018 16:00 (CET/CEST)","3640",""
"28.01.2018 16:00 - 28.01.2018 17:00 (CET/CEST)","3568",""
"28.01.2018 17:00 - 28.01.2018 18:00 (CET/CEST)","3727",""
"28.01.2018 18:00 - 28.01.2018 19:00 (CET/CEST)","3485",""
"28.01.2018 19:00 - 28.01.2018 20:00 (CET/CEST)","3114",""
"28.01.2018 20:00 - 28.01.2018 21:00 (CET/CEST)","2968",""
"28.01.2018 21:00 - 28.01.2018 22:00 (CET/CEST)","2821",""
"28.01.2018 22:00 - 28.01.2018 23:00 (CET/CEST)","2654",""
"28.01.2018 23:00 - 29.01.2018 00:00 (CET/CEST)","2550",""
"29.01.2018 00:00 - 29.01.2018 01:00 (CET/CEST)","2317",""
"29.01.2018 01:00 - 29.01.2018 02:00 (CET/CEST)","2467",""
"29.01.2018 02:00 - 29.01.2018 03:00 (CET/CEST)","2562",""
"29.01.2018 03:00 - 29.01.2018 04:00 (CET/CEST)","2723",""
"29.01.2018 04:00 - 29.01.2018 05:00 (CET/CEST)","2989",""
"29.01.2018 05:00 - 29.01.2018 06:00 (CET/CEST)","3307",""
"29.01.2018 06:00 - 29.01.2018 07:00 (CET/CEST)","4069",""
"29.01.2018 07:00 - 29.01.2018 08:00 (CET/CEST)","4682",""
"29.01.2018 08:00 - 29.01.2018 09:00 (CET/CEST)","4895",""
"29.01.2018 09:00 - 29.01.2018 10:00 (CET/CEST)","4716",""
"29.01.2018 10:00 - 29.01.2018 11:00 (CET/CEST)","4417",""
"29.01.2018 11:00 - 29.01.2018 12:00 (CET/CEST)","4495",""
"29.01.2018 12:00 - 29.01.2018 13:00 (CET/CEST)","4324",""
"29.01.2018 13:00 - 29.01.2018 14:00 (CET/CEST)","4393",""
"29.01.2018 14:00 - 29.01.2018 15:00 (CET/CEST)","4570",""
"29.01.2018 15:00 - 29.01.2018 16:00 (CET/CEST)","4512",""
"29.01.2018 16:00 - 29.01.2018 17:00 (CET/CEST)","4242",""
"29.01.2018 17:00 - 29.01.2018 18:00 (CET/CEST)","4236",""
"29.01.2018 18:00 - 29.01.2018 19:00 (CET/CEST)","4215",""
"29.01.2018 19:00 - 29.01.2018 20:00 (CET/CEST)","4282",""
"29.01.2018 20:00 - 29.01.2018 21:00 (CET/CEST)","4523",""
"29.01.2018 21:00 - 29.01.2018 22:00 (CET/CEST)","4038",""
"29.01.2018 22:00 - 29.01.2018 23:00 (CET/CEST)","3999",""
"29.01.2018 23:00 - 30.01.2018 00:00 (CET/CEST)","3888",""
"30.01.2018 00:00 - 30.01.2018 01:00 (CET/CEST)","4168",""
"30.01.2018 01:00 - 30.01.2018 02:00 (CET/CEST)","4105",""
"30.01.2018 02:00 - 30.01.2018 03:00 (CET/CEST)","3957",""
"30.01.2018 03:00 - 30.01.2018 04:00 (CET/CEST)","3756",""
"30.01.2018 04:00 - 30.01.2018 05:00 (CET/CEST)","3884",""
"30.01.2018 05:00 - 30.01.2018 06:00 (CET/CEST)","3806",""
"30.01.2018 06:00 - 30.01.2018 07:00 (CET/CEST)","3925",""
"30.01.2018 07:00 - 30.01.2018 08:00 (CET/CEST)","4015",""
"30.01.2018 08:00 - 30.01.2018 09:00 (CET/CEST)","3916",""
"30.01.2018 09:00 - 30.01.2018 10:00 (CET/CEST)","3821",""
"30.01.2018 10:00 - 30.01.2018 11:00 (CET/CEST)","3726",""
"30.01.2018 11:00 - 30.01.2018 12:00 (CET/CEST)","3587",""
"30.01.2018 12:00 - 30.01.2018 13:00 (CET/CEST)","3468",""
"30.01.2018 13:00 - 30.01.2018 14:00 (CET/CEST)","3254",""
"30.01.2018 14:00 - 30.01.2018 15:00 (CET/CEST)","3227",""
"30.01.2018 15:00 - 30.01.2018 16:00 (CET/CEST)","3163",""
"30.01.2018 16:00 - 30.01.2018 17:00 (CET/CEST)","2818",""
