"MTU","Scheduled Generation [MW] (D) - BZN|DK1","Scheduled Consumption [MW] (D) - BZN|DK1"
"20.11.2017 10:00 - 20.11.2017 11:00 (CET/CEST)","1645",""
"20.11.2017 11:00 - 20.11.2017 12:00 (CET/CEST)","1696",""
"20.11.2017 12:00 - 20.11.2017 13:00 (CET/CEST)","1651",""
"20.11.2017 13:00 - 20.11.2017 14:00 (CET/CEST)","1639",""
"20.11.2017 14:00 - 20.11.2017 15:00 (CET/CEST)","1834",""
"20.11.2017 15:00 - 20.11.2017 16:00 (CET/CEST)","1961",""
"20.11.2017 16:00 - 20.11.2017 17:00 (CET/CEST)","2145",""
"20.11.2017 17:00 - 20.11.2017 18:00 (CET/CEST)","2217",""
"20.11.2017 18:00 - 20.11.2017 19:00 (CET/CEST)","2094",""
"20.11.2017 19:00 - 20.11.2017 20:00 (CET/CEST)","1890",""
"20.11.2017 20:00 - 20.11.2017 21:00 (CET/CEST)","1823",""
"20.11.2017 21:00 - 20.11.2017 22:00 (CET/CEST)","1406",""
"20.11.2017 22:00 - 20.11.2017 23:00 (CET/CEST)","1470",""
"20.11.2017 23:00 - 21.11.2017 00:00 (CET/CEST)","1382",""
"21.11.2017 00:00 - 21.11.2017 01:00 (CET/CEST)","1234",""
"21.11.2017 01:00 - 21.11.2017 02:00 (CET/CEST)","1208",""
"21.11.2017 02:00 - 21.11.2017 03:00 (CET/CEST)","1221",""
"21.11.2017 03:00 - 21.11.2017 04:00 (CET/CEST)","1212",""
"21.11.2017 04:00 - 21.11.2017 05:00 (CET/CEST)","1207",""
"21.11.2017 05:00 - 21.11.2017 06:00 (CET/CEST)","1352",""
"21.11.2017 06:00 - 21.11.2017 07:00 (CET/CEST)","1720",""
"21.11.2017 07:00 - 21.11.2017 08:00 (CET/CEST)","1999",""
"21.11.2017 08:00 - 21.11.2017 09:00 (CET/CEST)","2066",""
"21.11.2017 09:00 - 21.11.2017 10:00 (CET/CEST)","1951",""
"21.11.2017 10:00 - 21.11.2017 11:00 (CET/CEST)","2001",""
"21.11.2017 11:00 - 21.11.2017 12:00 (CET/CEST)","2117",""
"21.11.2017 12:00 - 21.11.2017 13:00 (CET/CEST)","2061",""
"21.11.2017 13:00 - 21.11.2017 14:00 (CET/CEST)","2123",""
"21.11.2017 14:00 - 21.11.2017 15:00 (CET/CEST)","2161",""
"21.11.2017 15:00 - 21.11.2017 16:00 (CET/CEST)","2224",""
"21.11.2017 16:00 - 21.11.2017 17:00 (CET/CEST)","2314",""
"21.11.2017 17:00 - 21.11.2017 18:00 (CET/CEST)","2430",""
"21.11.2017 18:00 - 21.11.2017 19:00 (CET/CEST)","2585",""
"21.11.2017 19:00 - 21.11.2017 20:00 (CET/CEST)","2620",""
"21.11.2017 20:00 - 21.11.2017 21:00 (CET/CEST)","2669",""
"21.11.2017 21:00 - 21.11.2017 22:00 (CET/CEST)","2869",""
"21.11.2017 22:00 - 21.11.2017 23:00 (CET/CEST)","2901",""
"21.11.2017 23:00 - 22.11.2017 00:00 (CET/CEST)","3304",""
"22.11.2017 00:00 - 22.11.2017 01:00 (CET/CEST)","3271",""
"22.11.2017 01:00 - 22.11.2017 02:00 (CET/CEST)","3183",""
"22.11.2017 02:00 - 22.11.2017 03:00 (CET/CEST)","2956",""
"22.11.2017 03:00 - 22.11.2017 04:00 (CET/CEST)","3085",""
"22.11.2017 04:00 - 22.11.2017 05:00 (CET/CEST)","2957",""
"22.11.2017 05:00 - 22.11.2017 06:00 (CET/CEST)","2920",""
"22.11.2017 06:00 - 22.11.2017 07:00 (CET/CEST)","3338",""
"22.11.2017 07:00 - 22.11.2017 08:00 (CET/CEST)","3520",""
"22.11.2017 08:00 - 22.11.2017 09:00 (CET/CEST)","3327",""
"22.11.2017 09:00 - 22.11.2017 10:00 (CET/CEST)","3302",""
"22.11.2017 10:00 - 22.11.2017 11:00 (CET/CEST)","3311",""
"22.11.2017 11:00 - 22.11.2017 12:00 (CET/CEST)","3213",""
"22.11.2017 12:00 - 22.11.2017 13:00 (CET/CEST)","3011",""
"22.11.2017 13:00 - 22.11.2017 14:00 (CET/CEST)","3107",""
"22.11.2017 14:00 - 22.11.2017 15:00 (CET/CEST)","3169",""
"22.11.2017 15:00 - 22.11.2017 16:00 (CET/CEST)","3928",""
"22.11.2017 16:00 - 22.11.2017 17:00 (CET/CEST)","4293",""
"22.11.2017 17:00 - 22.11.2017 18:00 (CET/CEST)","4365",""
"22.11.2017 18:00 - 22.11.2017 19:00 (CET/CEST)","4252",""
"22.11.2017 19:00 - 22.11.2017 20:00 (CET/CEST)","4147",""
"22.11.2017 20:00 - 22.11.2017 21:00 (CET/CEST)","3796",""
"22.11.2017 21:00 - 22.11.2017 22:00 (CET/CEST)","3832",""
"22.11.2017 22:00 - 22.11.2017 23:00 (CET/CEST)","3771",""
"22.11.2017 23:00 - 23.11.2017 00:00 (CET/CEST)","3777",""
"23.11.2017 00:00 - 23.11.2017 01:00 (CET/CEST)","3595",""
"23.11.2017 01:00 - 23.11.2017 02:00 (CET/CEST)","3457",""
"23.11.2017 02:00 - 23.11.2017 03:00 (CET/CEST)","3517",""
"23.11.2017 03:00 - 23.11.2017 04:00 (CET/CEST)","3569",""
"23.11.2017 04:00 - 23.11.2017 05:00 (CET/CEST)","3657",""
"23.11.2017 05:00 - 23.11.2017 06:00 (CET/CEST)","3690",""
"23.11.2017 06:00 - 23.11.2017 07:00 (CET/CEST)","3713",""
"23.11.2017 07:00 - 23.11.2017 08:00 (CET/CEST)","3797",""
"23.11.2017 08:00 - 23.11.2017 09:00 (CET/CEST)","3886",""
"23.11.2017 09:00 - 23.11.2017 10:00 (CET/CEST)","4224",""
"23.11.2017 10:00 - 23.11.2017 11:00 (CET/CEST)","4083",""
"23.11.2017 11:00 - 23.11.2017 12:00 (CET/CEST)","4069",""
"23.11.2017 12:00 - 23.11.2017 13:00 (CET/CEST)","4016",""
"23.11.2017 13:00 - 23.11.2017 14:00 (CET/CEST)","3955",""
"23.11.2017 14:00 - 23.11.2017 15:00 (CET/CEST)","3900",""
"23.11.2017 15:00 - 23.11.2017 16:00 (CET/CEST)","3938",""
"23.11.2017 16:00 - 23.11.2017 17:00 (CET/CEST)","3853",""
"23.11.2017 17:00 - 23.11.2017 18:00 (CET/CEST)","3802",""
"23.11.2017 18:00 - 23.11.2017 19:00 (CET/CEST)","3755",""
"23.11.2017 19:00 - 23.11.2017 20:00 (CET/CEST)","3535",""
"23.11.2017 20:00 - 23.11.2017 21:00 (CET/CEST)","3663",""
"23.11.2017 21:00 - 23.11.2017 22:00 (CET/CEST)","3859",""
"23.11.2017 22:00 - 23.11.2017 23:00 (CET/CEST)","3694",""
"23.11.2017 23:00 - 24.11.2017 00:00 (CET/CEST)","3499",""
"24.11.2017 00:00 - 24.11.2017 01:00 (CET/CEST)","3341",""
"24.11.2017 01:00 - 24.11.2017 02:00 (CET/CEST)","2907",""
"24.11.2017 02:00 - 24.11.2017 03:00 (CET/CEST)","2647",""
"24.11.2017 03:00 - 24.11.2017 04:00 (CET/CEST)","2377",""
"24.11.2017 04:00 - 24.11.2017 05:00 (CET/CEST)","2183",""
"24.11.2017 05:00 - 24.11.2017 06:00 (CET/CEST)","1920",""
"24.11.2017 06:00 - 24.11.2017 07:00 (CET/CEST)","1910",""
"24.11.2017 07:00 - 24.11.2017 08:00 (CET/CEST)","2079",""
"24.11.2017 08:00 - 24.11.2017 09:00 (CET/CEST)","2480",""
"24.11.2017 09:00 - 24.11.2017 10:00 (CET/CEST)","2147",""
"24.11.2017 10:00 - 24.11.2017 11:00 (CET/CEST)","2098",""
"24.11.2017 11:00 - 24.11.2017 12:00 (CET/CEST)","2045",""
"24.11.2017 12:00 - 24.11.2017 13:00 (CET/CEST)","1962",""
"24.11.2017 13:00 - 24.11.2017 14:00 (CET/CEST)","2009",""
"24.11.2017 14:00 - 24.11.2017 15:00 (CET/CEST)","2070",""
"24.11.2017 15:00 - 24.11.2017 16:00 (CET/CEST)","2226",""
"24.11.2017 16:00 - 24.11.2017 17:00 (CET/CEST)","2235",""
"24.11.2017 17:00 - 24.11.2017 18:00 (CET/CEST)","2267",""
"24.11.2017 18:00 - 24.11.2017 19:00 (CET/CEST)","2296",""
"24.11.2017 19:00 - 24.11.2017 20:00 (CET/CEST)","1981",""
"24.11.2017 20:00 - 24.11.2017 21:00 (CET/CEST)","1687",""
"24.11.2017 21:00 - 24.11.2017 22:00 (CET/CEST)","1388",""
"24.11.2017 22:00 - 24.11.2017 23:00 (CET/CEST)","1495",""
"24.11.2017 23:00 - 25.11.2017 00:00 (CET/CEST)","1603",""
"25.11.2017 00:00 - 25.11.2017 01:00 (CET/CEST)","1704",""
"25.11.2017 01:00 - 25.11.2017 02:00 (CET/CEST)","1768",""
"25.11.2017 02:00 - 25.11.2017 03:00 (CET/CEST)","1829",""
"25.11.2017 03:00 - 25.11.2017 04:00 (CET/CEST)","1932",""
"25.11.2017 04:00 - 25.11.2017 05:00 (CET/CEST)","1848",""
"25.11.2017 05:00 - 25.11.2017 06:00 (CET/CEST)","1845",""
"25.11.2017 06:00 - 25.11.2017 07:00 (CET/CEST)","1970",""
"25.11.2017 07:00 - 25.11.2017 08:00 (CET/CEST)","1932",""
"25.11.2017 08:00 - 25.11.2017 09:00 (CET/CEST)","1833",""
"25.11.2017 09:00 - 25.11.2017 10:00 (CET/CEST)","1849",""
"25.11.2017 10:00 - 25.11.2017 11:00 (CET/CEST)","1875",""
"25.11.2017 11:00 - 25.11.2017 12:00 (CET/CEST)","1743",""
"25.11.2017 12:00 - 25.11.2017 13:00 (CET/CEST)","1897",""
"25.11.2017 13:00 - 25.11.2017 14:00 (CET/CEST)","1896",""
"25.11.2017 14:00 - 25.11.2017 15:00 (CET/CEST)","1802",""
"25.11.2017 15:00 - 25.11.2017 16:00 (CET/CEST)","1750",""
"25.11.2017 16:00 - 25.11.2017 17:00 (CET/CEST)","1652",""
"25.11.2017 17:00 - 25.11.2017 18:00 (CET/CEST)","1790",""
"25.11.2017 18:00 - 25.11.2017 19:00 (CET/CEST)","1746",""
"25.11.2017 19:00 - 25.11.2017 20:00 (CET/CEST)","1779",""
"25.11.2017 20:00 - 25.11.2017 21:00 (CET/CEST)","1600",""
"25.11.2017 21:00 - 25.11.2017 22:00 (CET/CEST)","1650",""
"25.11.2017 22:00 - 25.11.2017 23:00 (CET/CEST)","1828",""
"25.11.2017 23:00 - 26.11.2017 00:00 (CET/CEST)","1887",""
"26.11.2017 00:00 - 26.11.2017 01:00 (CET/CEST)","2144",""
"26.11.2017 01:00 - 26.11.2017 02:00 (CET/CEST)","2394",""
"26.11.2017 02:00 - 26.11.2017 03:00 (CET/CEST)","2734",""
"26.11.2017 03:00 - 26.11.2017 04:00 (CET/CEST)","2796",""
"26.11.2017 04:00 - 26.11.2017 05:00 (CET/CEST)","2736",""
"26.11.2017 05:00 - 26.11.2017 06:00 (CET/CEST)","2481",""
"26.11.2017 06:00 - 26.11.2017 07:00 (CET/CEST)","2453",""
"26.11.2017 07:00 - 26.11.2017 08:00 (CET/CEST)","2514",""
"26.11.2017 08:00 - 26.11.2017 09:00 (CET/CEST)","2540",""
"26.11.2017 09:00 - 26.11.2017 10:00 (CET/CEST)","2546",""
"26.11.2017 10:00 - 26.11.2017 11:00 (CET/CEST)","2602",""
"26.11.2017 11:00 - 26.11.2017 12:00 (CET/CEST)","2800",""
"26.11.2017 12:00 - 26.11.2017 13:00 (CET/CEST)","3001",""
"26.11.2017 13:00 - 26.11.2017 14:00 (CET/CEST)","3211",""
"26.11.2017 14:00 - 26.11.2017 15:00 (CET/CEST)","3280",""
"26.11.2017 15:00 - 26.11.2017 16:00 (CET/CEST)","3323",""
"26.11.2017 16:00 - 26.11.2017 17:00 (CET/CEST)","3400",""
"26.11.2017 17:00 - 26.11.2017 18:00 (CET/CEST)","3405",""
"26.11.2017 18:00 - 26.11.2017 19:00 (CET/CEST)","3477",""
"26.11.2017 19:00 - 26.11.2017 20:00 (CET/CEST)","3471",""
"26.11.2017 20:00 - 26.11.2017 21:00 (CET/CEST)","3447",""
"26.11.2017 21:00 - 26.11.2017 22:00 (CET/CEST)","3428",""
"26.11.2017 22:00 - 26.11.2017 23:00 (CET/CEST)","3393",""
"26.11.2017 23:00 - 27.11.2017 00:00 (CET/CEST)","3330",""
"27.11.2017 00:00 - 27.11.2017 01:00 (CET/CEST)","3392",""
"27.11.2017 01:00 - 27.11.2017 02:00 (CET/CEST)","3242",""
"27.11.2017 02:00 - 27.11.2017 03:00 (CET/CEST)","3083",""
"27.11.2017 03:00 - 27.11.2017 04:00 (CET/CEST)","2835",""
"27.11.2017 04:00 - 27.11.2017 05:00 (CET/CEST)","2618",""
"27.11.2017 05:00 - 27.11.2017 06:00 (CET/CEST)","2615",""
"27.11.2017 06:00 - 27.11.2017 07:00 (CET/CEST)","2711",""
"27.11.2017 07:00 - 27.11.2017 08:00 (CET/CEST)","2786",""
"27.11.2017 08:00 - 27.11.2017 09:00 (CET/CEST)","2589",""
"27.11.2017 09:00 - 27.11.2017 10:00 (CET/CEST)","2669",""
"27.11.2017 10:00 - 27.11.2017 11:00 (CET/CEST)","2919",""
"27.11.2017 11:00 - 27.11.2017 12:00 (CET/CEST)","3259",""
"27.11.2017 12:00 - 27.11.2017 13:00 (CET/CEST)","3460",""
"27.11.2017 13:00 - 27.11.2017 14:00 (CET/CEST)","3906",""
"27.11.2017 14:00 - 27.11.2017 15:00 (CET/CEST)","3611",""
"27.11.2017 15:00 - 27.11.2017 16:00 (CET/CEST)","3202",""
"27.11.2017 16:00 - 27.11.2017 17:00 (CET/CEST)","3108",""
"27.11.2017 17:00 - 27.11.2017 18:00 (CET/CEST)","2870",""
"27.11.2017 18:00 - 27.11.2017 19:00 (CET/CEST)","2701",""
"27.11.2017 19:00 - 27.11.2017 20:00 (CET/CEST)","2340",""
"27.11.2017 20:00 - 27.11.2017 21:00 (CET/CEST)","1969",""
"27.11.2017 21:00 - 27.11.2017 22:00 (CET/CEST)","1989",""
"27.11.2017 22:00 - 27.11.2017 23:00 (CET/CEST)","1929",""
"27.11.2017 23:00 - 28.11.2017 00:00 (CET/CEST)","2012",""
"28.11.2017 00:00 - 28.11.2017 01:00 (CET/CEST)","1887",""
"28.11.2017 01:00 - 28.11.2017 02:00 (CET/CEST)","1848",""
"28.11.2017 02:00 - 28.11.2017 03:00 (CET/CEST)","1901",""
"28.11.2017 03:00 - 28.11.2017 04:00 (CET/CEST)","1974",""
"28.11.2017 04:00 - 28.11.2017 05:00 (CET/CEST)","1960",""
"28.11.2017 05:00 - 28.11.2017 06:00 (CET/CEST)","1925",""
"28.11.2017 06:00 - 28.11.2017 07:00 (CET/CEST)","2156",""
"28.11.2017 07:00 - 28.11.2017 08:00 (CET/CEST)","2218",""
"28.11.2017 08:00 - 28.11.2017 09:00 (CET/CEST)","2389",""
"28.11.2017 09:00 - 28.11.2017 10:00 (CET/CEST)","2319",""
"28.11.2017 10:00 - 28.11.2017 11:00 (CET/CEST)","2112",""
"28.11.2017 11:00 - 28.11.2017 12:00 (CET/CEST)","1990",""
"28.11.2017 12:00 - 28.11.2017 13:00 (CET/CEST)","1943",""
"28.11.2017 13:00 - 28.11.2017 14:00 (CET/CEST)","2137",""
"28.11.2017 14:00 - 28.11.2017 15:00 (CET/CEST)","2231",""
"28.11.2017 15:00 - 28.11.2017 16:00 (CET/CEST)","2526",""
"28.11.2017 16:00 - 28.11.2017 17:00 (CET/CEST)","2511",""
"28.11.2017 17:00 - 28.11.2017 18:00 (CET/CEST)","2451",""
"28.11.2017 18:00 - 28.11.2017 19:00 (CET/CEST)","2222",""
"28.11.2017 19:00 - 28.11.2017 20:00 (CET/CEST)","1847",""
"28.11.2017 20:00 - 28.11.2017 21:00 (CET/CEST)","1726",""
"28.11.2017 21:00 - 28.11.2017 22:00 (CET/CEST)","1679",""
"28.11.2017 22:00 - 28.11.2017 23:00 (CET/CEST)","1487",""
"28.11.2017 23:00 - 29.11.2017 00:00 (CET/CEST)","1257",""
"29.11.2017 00:00 - 29.11.2017 01:00 (CET/CEST)","1341",""
"29.11.2017 01:00 - 29.11.2017 02:00 (CET/CEST)","1256",""
"29.11.2017 02:00 - 29.11.2017 03:00 (CET/CEST)","1182",""
"29.11.2017 03:00 - 29.11.2017 04:00 (CET/CEST)","1183",""
"29.11.2017 04:00 - 29.11.2017 05:00 (CET/CEST)","1256",""
"29.11.2017 05:00 - 29.11.2017 06:00 (CET/CEST)","1369",""
"29.11.2017 06:00 - 29.11.2017 07:00 (CET/CEST)","2069",""
"29.11.2017 07:00 - 29.11.2017 08:00 (CET/CEST)","2536",""
"29.11.2017 08:00 - 29.11.2017 09:00 (CET/CEST)","2569",""
"29.11.2017 09:00 - 29.11.2017 10:00 (CET/CEST)","2527",""
"29.11.2017 10:00 - 29.11.2017 11:00 (CET/CEST)","2479",""
"29.11.2017 11:00 - 29.11.2017 12:00 (CET/CEST)","2438",""
"29.11.2017 12:00 - 29.11.2017 13:00 (CET/CEST)","2430",""
"29.11.2017 13:00 - 29.11.2017 14:00 (CET/CEST)","2414",""
"29.11.2017 14:00 - 29.11.2017 15:00 (CET/CEST)","2427",""
"29.11.2017 15:00 - 29.11.2017 16:00 (CET/CEST)","2563",""
"29.11.2017 16:00 - 29.11.2017 17:00 (CET/CEST)","2626",""
"29.11.2017 17:00 - 29.11.2017 18:00 (CET/CEST)","2593",""
"29.11.2017 18:00 - 29.11.2017 19:00 (CET/CEST)","2426",""
"29.11.2017 19:00 - 29.11.2017 20:00 (CET/CEST)","2171",""
"29.11.2017 20:00 - 29.11.2017 21:00 (CET/CEST)","1788",""
"29.11.2017 21:00 - 29.11.2017 22:00 (CET/CEST)","1547",""
"29.11.2017 22:00 - 29.11.2017 23:00 (CET/CEST)","1214",""
"29.11.2017 23:00 - 30.11.2017 00:00 (CET/CEST)","1204",""
"30.11.2017 00:00 - 30.11.2017 01:00 (CET/CEST)","1052",""
"30.11.2017 01:00 - 30.11.2017 02:00 (CET/CEST)","1083",""
"30.11.2017 02:00 - 30.11.2017 03:00 (CET/CEST)","1088",""
"30.11.2017 03:00 - 30.11.2017 04:00 (CET/CEST)","1093",""
"30.11.2017 04:00 - 30.11.2017 05:00 (CET/CEST)","1203",""
"30.11.2017 05:00 - 30.11.2017 06:00 (CET/CEST)","1404",""
"30.11.2017 06:00 - 30.11.2017 07:00 (CET/CEST)","1871",""
"30.11.2017 07:00 - 30.11.2017 08:00 (CET/CEST)","2343",""
"30.11.2017 08:00 - 30.11.2017 09:00 (CET/CEST)","2584",""
"30.11.2017 09:00 - 30.11.2017 10:00 (CET/CEST)","2444",""
"30.11.2017 10:00 - 30.11.2017 11:00 (CET/CEST)","2465",""
"30.11.2017 11:00 - 30.11.2017 12:00 (CET/CEST)","2449",""
"30.11.2017 12:00 - 30.11.2017 13:00 (CET/CEST)","2463",""
"30.11.2017 13:00 - 30.11.2017 14:00 (CET/CEST)","2491",""
"30.11.2017 14:00 - 30.11.2017 15:00 (CET/CEST)","2556",""
"30.11.2017 15:00 - 30.11.2017 16:00 (CET/CEST)","2699",""
"30.11.2017 16:00 - 30.11.2017 17:00 (CET/CEST)","2864",""
"30.11.2017 17:00 - 30.11.2017 18:00 (CET/CEST)","2893",""
"30.11.2017 18:00 - 30.11.2017 19:00 (CET/CEST)","2815",""
"30.11.2017 19:00 - 30.11.2017 20:00 (CET/CEST)","2714",""
"30.11.2017 20:00 - 30.11.2017 21:00 (CET/CEST)","2519",""
"30.11.2017 21:00 - 30.11.2017 22:00 (CET/CEST)","2312",""
"30.11.2017 22:00 - 30.11.2017 23:00 (CET/CEST)","1969",""
"30.11.2017 23:00 - 01.12.2017 00:00 (CET/CEST)","1965",""
"01.12.2017 00:00 - 01.12.2017 01:00 (CET/CEST)","1862",""
"01.12.2017 01:00 - 01.12.2017 02:00 (CET/CEST)","1795",""
"01.12.2017 02:00 - 01.12.2017 03:00 (CET/CEST)","1805",""
"01.12.2017 03:00 - 01.12.2017 04:00 (CET/CEST)","1859",""
"01.12.2017 04:00 - 01.12.2017 05:00 (CET/CEST)","1924",""
"01.12.2017 05:00 - 01.12.2017 06:00 (CET/CEST)","2086",""
"01.12.2017 06:00 - 01.12.2017 07:00 (CET/CEST)","2503",""
"01.12.2017 07:00 - 01.12.2017 08:00 (CET/CEST)","2934",""
"01.12.2017 08:00 - 01.12.2017 09:00 (CET/CEST)","3016",""
"01.12.2017 09:00 - 01.12.2017 10:00 (CET/CEST)","2996",""
"01.12.2017 10:00 - 01.12.2017 11:00 (CET/CEST)","2849",""
"01.12.2017 11:00 - 01.12.2017 12:00 (CET/CEST)","2788",""
"01.12.2017 12:00 - 01.12.2017 13:00 (CET/CEST)","2746",""
"01.12.2017 13:00 - 01.12.2017 14:00 (CET/CEST)","2593",""
"01.12.2017 14:00 - 01.12.2017 15:00 (CET/CEST)","2456",""
"01.12.2017 15:00 - 01.12.2017 16:00 (CET/CEST)","2251",""
"01.12.2017 16:00 - 01.12.2017 17:00 (CET/CEST)","2427",""
"01.12.2017 17:00 - 01.12.2017 18:00 (CET/CEST)","2508",""
"01.12.2017 18:00 - 01.12.2017 19:00 (CET/CEST)","2465",""
"01.12.2017 19:00 - 01.12.2017 20:00 (CET/CEST)","2245",""
"01.12.2017 20:00 - 01.12.2017 21:00 (CET/CEST)","2066",""
"01.12.2017 21:00 - 01.12.2017 22:00 (CET/CEST)","1920",""
"01.12.2017 22:00 - 01.12.2017 23:00 (CET/CEST)","1684",""
"01.12.2017 23:00 - 02.12.2017 00:00 (CET/CEST)","1532",""
"02.12.2017 00:00 - 02.12.2017 01:00 (CET/CEST)","1482",""
"02.12.2017 01:00 - 02.12.2017 02:00 (CET/CEST)","1618",""
"02.12.2017 02:00 - 02.12.2017 03:00 (CET/CEST)","1705",""
"02.12.2017 03:00 - 02.12.2017 04:00 (CET/CEST)","1805",""
"02.12.2017 04:00 - 02.12.2017 05:00 (CET/CEST)","1911",""
"02.12.2017 05:00 - 02.12.2017 06:00 (CET/CEST)","2039",""
"02.12.2017 06:00 - 02.12.2017 07:00 (CET/CEST)","2137",""
"02.12.2017 07:00 - 02.12.2017 08:00 (CET/CEST)","2275",""
"02.12.2017 08:00 - 02.12.2017 09:00 (CET/CEST)","2375",""
"02.12.2017 09:00 - 02.12.2017 10:00 (CET/CEST)","2501",""
"02.12.2017 10:00 - 02.12.2017 11:00 (CET/CEST)","2626",""
"02.12.2017 11:00 - 02.12.2017 12:00 (CET/CEST)","2786",""
"02.12.2017 12:00 - 02.12.2017 13:00 (CET/CEST)","2587",""
"02.12.2017 13:00 - 02.12.2017 14:00 (CET/CEST)","2359",""
"02.12.2017 14:00 - 02.12.2017 15:00 (CET/CEST)","2407",""
"02.12.2017 15:00 - 02.12.2017 16:00 (CET/CEST)","2417",""
"02.12.2017 16:00 - 02.12.2017 17:00 (CET/CEST)","2490",""
"02.12.2017 17:00 - 02.12.2017 18:00 (CET/CEST)","2326",""
"02.12.2017 18:00 - 02.12.2017 19:00 (CET/CEST)","2455",""
"02.12.2017 19:00 - 02.12.2017 20:00 (CET/CEST)","2477",""
"02.12.2017 20:00 - 02.12.2017 21:00 (CET/CEST)","2549",""
"02.12.2017 21:00 - 02.12.2017 22:00 (CET/CEST)","2538",""
"02.12.2017 22:00 - 02.12.2017 23:00 (CET/CEST)","2535",""
"02.12.2017 23:00 - 03.12.2017 00:00 (CET/CEST)","2521",""
"03.12.2017 00:00 - 03.12.2017 01:00 (CET/CEST)","2540",""
"03.12.2017 01:00 - 03.12.2017 02:00 (CET/CEST)","2424",""
"03.12.2017 02:00 - 03.12.2017 03:00 (CET/CEST)","2388",""
"03.12.2017 03:00 - 03.12.2017 04:00 (CET/CEST)","2458",""
"03.12.2017 04:00 - 03.12.2017 05:00 (CET/CEST)","2343",""
"03.12.2017 05:00 - 03.12.2017 06:00 (CET/CEST)","2452",""
"03.12.2017 06:00 - 03.12.2017 07:00 (CET/CEST)","2282",""
"03.12.2017 07:00 - 03.12.2017 08:00 (CET/CEST)","2436",""
"03.12.2017 08:00 - 03.12.2017 09:00 (CET/CEST)","2406",""
"03.12.2017 09:00 - 03.12.2017 10:00 (CET/CEST)","2537",""
"03.12.2017 10:00 - 03.12.2017 11:00 (CET/CEST)","2646",""
"03.12.2017 11:00 - 03.12.2017 12:00 (CET/CEST)","2731",""
"03.12.2017 12:00 - 03.12.2017 13:00 (CET/CEST)","2860",""
"03.12.2017 13:00 - 03.12.2017 14:00 (CET/CEST)","3035",""
"03.12.2017 14:00 - 03.12.2017 15:00 (CET/CEST)","3039",""
"03.12.2017 15:00 - 03.12.2017 16:00 (CET/CEST)","3084",""
"03.12.2017 16:00 - 03.12.2017 17:00 (CET/CEST)","3323",""
"03.12.2017 17:00 - 03.12.2017 18:00 (CET/CEST)","3244",""
"03.12.2017 18:00 - 03.12.2017 19:00 (CET/CEST)","3146",""
"03.12.2017 19:00 - 03.12.2017 20:00 (CET/CEST)","3091",""
"03.12.2017 20:00 - 03.12.2017 21:00 (CET/CEST)","2995",""
"03.12.2017 21:00 - 03.12.2017 22:00 (CET/CEST)","2858",""
"03.12.2017 22:00 - 03.12.2017 23:00 (CET/CEST)","2632",""
"03.12.2017 23:00 - 04.12.2017 00:00 (CET/CEST)","2587",""
"04.12.2017 00:00 - 04.12.2017 01:00 (CET/CEST)","2702",""
"04.12.2017 01:00 - 04.12.2017 02:00 (CET/CEST)","2676",""
"04.12.2017 02:00 - 04.12.2017 03:00 (CET/CEST)","2649",""
"04.12.2017 03:00 - 04.12.2017 04:00 (CET/CEST)","2555",""
"04.12.2017 04:00 - 04.12.2017 05:00 (CET/CEST)","2545",""
"04.12.2017 05:00 - 04.12.2017 06:00 (CET/CEST)","2694",""
"04.12.2017 06:00 - 04.12.2017 07:00 (CET/CEST)","2789",""
"04.12.2017 07:00 - 04.12.2017 08:00 (CET/CEST)","3060",""
"04.12.2017 08:00 - 04.12.2017 09:00 (CET/CEST)","3041",""
"04.12.2017 09:00 - 04.12.2017 10:00 (CET/CEST)","2982",""
"04.12.2017 10:00 - 04.12.2017 11:00 (CET/CEST)","2970",""
"04.12.2017 11:00 - 04.12.2017 12:00 (CET/CEST)","2990",""
"04.12.2017 12:00 - 04.12.2017 13:00 (CET/CEST)","3094",""
"04.12.2017 13:00 - 04.12.2017 14:00 (CET/CEST)","3075",""
"04.12.2017 14:00 - 04.12.2017 15:00 (CET/CEST)","2942",""
"04.12.2017 15:00 - 04.12.2017 16:00 (CET/CEST)","2906",""
"04.12.2017 16:00 - 04.12.2017 17:00 (CET/CEST)","3031",""
"04.12.2017 17:00 - 04.12.2017 18:00 (CET/CEST)","2883",""
"04.12.2017 18:00 - 04.12.2017 19:00 (CET/CEST)","2742",""
"04.12.2017 19:00 - 04.12.2017 20:00 (CET/CEST)","2286",""
"04.12.2017 20:00 - 04.12.2017 21:00 (CET/CEST)","2132",""
"04.12.2017 21:00 - 04.12.2017 22:00 (CET/CEST)","1993",""
"04.12.2017 22:00 - 04.12.2017 23:00 (CET/CEST)","2108",""
"04.12.2017 23:00 - 05.12.2017 00:00 (CET/CEST)","2404",""
"05.12.2017 00:00 - 05.12.2017 01:00 (CET/CEST)","2694",""
"05.12.2017 01:00 - 05.12.2017 02:00 (CET/CEST)","2883",""
"05.12.2017 02:00 - 05.12.2017 03:00 (CET/CEST)","3144",""
"05.12.2017 03:00 - 05.12.2017 04:00 (CET/CEST)","3278",""
"05.12.2017 04:00 - 05.12.2017 05:00 (CET/CEST)","3334",""
"05.12.2017 05:00 - 05.12.2017 06:00 (CET/CEST)","3371",""
"05.12.2017 06:00 - 05.12.2017 07:00 (CET/CEST)","3577",""
